"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa0451012","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","1/4","202/8773",0.0889830424646567,0.0889830424646567,0.0468331802445562,"1298",1,10
"hsa05169131","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/4","202/8773",0.0889830424646567,0.0889830424646567,0.0468331802445562,"5710",1,10
"hsa0482012",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/4","229/8773",0.100410291713853,0.100410291713853,0.0497388441926205,"1298",1,10
"hsa0516524","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/4","331/8773",0.14261234740684,0.14261234740684,0.0667192268570013,"1298",1,10
"hsa04151201","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","1/4","359/8773",0.153932842803436,0.153932842803436,0.0682250826829635,"1298",1,10
"hsa0056331","Metabolism","Glycan biosynthesis and metabolism","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","1/2","26/8773",0.00591883057024922,0.00591883057024922,NA,"10026",1,10
"hsa0472571","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/2","113/8773",0.0255964011788647,0.0255964011788647,NA,"9132",1,10
"hsa0043012","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","1/13","16/8773",0.0234672723995647,0.0234672723995647,0.188374212074635,"2329",1,10
"hsa007852","Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","1/13","19/8773",0.0278103811669792,0.0278103811669792,0.188374212074635,"1629",1,10
"hsa006402","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/13","32/8773",0.0464252731978083,0.0464252731978083,0.188374212074635,"1629",1,10
"hsa012102",NA,NA,"hsa01210","2-Oxocarboxylic acid metabolism","1/13","33/8773",0.0478434715101788,0.0478434715101788,0.188374212074635,"1629",1,10
"hsa0302012","Genetic Information Processing","Transcription","hsa03020","RNA polymerase","1/13","34/8773",0.0492597226395111,0.0492597226395111,0.188374212074635,"84265",1,10
"hsa0028031","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","1/13","48/8773",0.0688841516811476,0.0688841516811476,0.188374212074635,"1629",1,10
"hsa0097031","Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","1/13","66/8773",0.0935661834475223,0.0935661834475223,0.188374212074635,"10352",1,10
"hsa0098252","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/13","72/8773",0.101658364038152,0.101658364038152,0.188374212074635,"2329",1,10
"hsa0522351","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","1/13","72/8773",0.101658364038152,0.101658364038152,0.188374212074635,"83593",1,10
"hsa0411532","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","1/13","75/8773",0.10567939835455,0.10567939835455,0.188374212074635,"4194",1,10
"hsa0461212","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/13","78/8773",0.109683813033855,0.109683813033855,0.188374212074635,"4802",1,10
"hsa0308331","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","1/13","83/8773",0.116321075956087,0.116321075956087,0.188374212074635,"6045",1,10
"hsa0462341","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/13","83/8773",0.116321075956087,0.116321075956087,0.188374212074635,"84265",1,10
"hsa0301371","Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","1/13","108/8773",0.148827630485692,0.148827630485692,0.207538940978926,"55746",1,10
"hsa0435051","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","1/13","108/8773",0.148827630485692,0.148827630485692,0.207538940978926,"6497",1,10
"hsa0467061","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/13","115/8773",0.157729595143984,0.157729595143984,0.207538940978926,"83593",1,10
"hsa04218101","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/13","156/8773",0.208167075145758,0.208167075145758,0.257792043524158,"83593",1,10
"hsa0515212","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/13","180/8773",0.236382433130636,0.236382433130636,0.276470682024136,"4802",1,10
"hsa04015111","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","1/13","210/8773",0.270346273065086,0.270346273065086,0.286923594369417,"83593",1,10
"hsa0304091","Genetic Information Processing","Transcription","hsa03040","Spliceosome","1/13","217/8773",0.278067854936372,0.278067854936372,0.286923594369417,"84950",1,10
"hsa04014131","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","1/13","236/8773",0.298647852066238,0.298647852066238,0.286923594369417,"83593",1,10
"hsa0513115","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/13","247/8773",0.310313672508958,0.310313672508958,0.286923594369417,"11146",1,10
"hsa04144141","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/13","250/8773",0.313464026848588,0.313464026848588,0.286923594369417,"5867",1,10
"hsa05206111","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","1/13","310/8773",0.373747930421659,0.373747930421659,0.327849061773385,"4194",1,10
"hsa05014141","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","1/13","364/8773",0.423786279390206,0.423786279390206,0.356872656328594,"55746",1,10
"hsa0056441","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","1/3","99/8773",0.0334770516585886,0.0334770516585886,0.0436998018724819,"55224",1,10
"hsa0414881",NA,NA,"hsa04148","Efferocytosis","1/3","156/8773",0.0524084012725564,0.0524084012725564,0.0436998018724819,"6566",1,10
"hsa0462181","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/3","186/8773",0.0622722176682867,0.0622722176682867,0.0436998018724819,"2634",1,10
"hsa04014141","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","3/9","236/8773",0.00143186260076118,0.00143186260076118,0.0763383400660617,"5567/5906/9462",3,10
"hsa0472032","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","2/9","67/8773",0.00199821434069967,0.00199821434069967,0.0763383400660617,"5567/5906",2,10
"hsa04010121","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","3/9","299/8773",0.00282550998945813,0.00282550998945813,0.0763383400660617,"5567/5778/5906",3,10
"hsa0461171","Organismal Systems","Immune system","hsa04611","Platelet activation","2/9","124/8773",0.00668580286286062,0.00668580286286062,0.135475479063228,"5567/5906",2,10
"hsa0493471","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","2/9","155/8773",0.0102919299323384,0.0102919299323384,0.155919493586041,"5567/5906",2,10
"hsa0453010","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","2/9","170/8773",0.0122886282172394,0.0122886282172394,0.155919493586041,"5567/5906",2,10
"hsa0503413","Human Diseases","Substance dependence","hsa05034","Alcoholism","2/9","188/8773",0.0148934123227639,0.0148934123227639,0.155919493586041,"8337/5567",2,10
"hsa04062111","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","2/9","192/8773",0.0155025042251256,0.0155025042251256,0.155919493586041,"5567/5906",2,10
"hsa001202","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","1/9","17/8773",0.0173131385735149,0.0173131385735149,0.155919493586041,"6342",1,10
"hsa0402413","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","2/9","225/8773",0.0209335964014429,0.0209335964014429,0.164270229956681,"5567/5906",2,10
"hsa0104012","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","1/9","27/8773",0.027372403645555,0.027372403645555,0.164270229956681,"6342",1,10
"hsa0496212","Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","1/9","44/8773",0.0442632446131651,0.0442632446131651,0.164270229956681,"5567",1,10
"hsa0503032","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","1/9","49/8773",0.0491812621980074,0.0491812621980074,0.164270229956681,"5567",1,10
"hsa0511012","Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","1/9","50/8773",0.0501621618587387,0.0501621618587387,0.164270229956681,"5567",1,10
"hsa0491332","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","1/9","51/8773",0.0511421619210189,0.0511421619210189,0.164270229956681,"5567",1,10
"hsa049614","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/9","53/8773",0.0530994661376871,0.0530994661376871,0.164270229956681,"5567",1,10
"hsa0434041","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","1/9","56/8773",0.0560286935078994,0.0560286935078994,0.164270229956681,"5567",1,10
"hsa0121231","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","1/9","57/8773",0.0570033111238712,0.0570033111238712,0.164270229956681,"6342",1,10
"hsa0492351","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/9","58/8773",0.0579770341848955,0.0579770341848955,0.164270229956681,"5567",1,10
"hsa0421371","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","1/9","61/8773",0.0608928432209859,0.0608928432209859,0.164270229956681,"5567",1,10
"hsa0492721","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/9","65/8773",0.0647681083667301,0.0647681083667301,0.164270229956681,"5567",1,10
"hsa008302","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","1/9","68/8773",0.0676652221022873,0.0676652221022873,0.164270229956681,"9249",1,10
"hsa0492422","Organismal Systems","Endocrine system","hsa04924","Renin secretion","1/9","69/8773",0.0686291523723715,0.0686291523723715,0.164270229956681,"5567",1,10
"hsa0503142","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","1/9","69/8773",0.0686291523723715,0.0686291523723715,0.164270229956681,"5567",1,10
"hsa0521171","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/9","69/8773",0.0686291523723715,0.0686291523723715,0.164270229956681,"5906",1,10
"hsa0332012","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","1/9","75/8773",0.074394153644924,0.074394153644924,0.164270229956681,"6342",1,10
"hsa0491851","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/9","75/8773",0.074394153644924,0.074394153644924,0.164270229956681,"5567",1,10
"hsa0497151","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","1/9","76/8773",0.0753518971051674,0.0753518971051674,0.164270229956681,"5567",1,10
"hsa0414661","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","1/9","83/8773",0.0820314733579044,0.0820314733579044,0.164270229956681,"6342",1,10
"hsa047422","Organismal Systems","Sensory system","hsa04742","Taste transduction","1/9","86/8773",0.0848809942500447,0.0848809942500447,0.164270229956681,"5567",1,10
"hsa0491141","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","1/9","86/8773",0.0848809942500447,0.0848809942500447,0.164270229956681,"5567",1,10
"hsa0454022","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","1/9","88/8773",0.0867763040806085,0.0867763040806085,0.164270229956681,"5567",1,10
"hsa0421171","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/9","89/8773",0.0877226498794891,0.0877226498794891,0.164270229956681,"5567",1,10
"hsa0472731","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","1/9","89/8773",0.0877226498794891,0.0877226498794891,0.164270229956681,"5567",1,10
"hsa0497651","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/9","89/8773",0.0877226498794891,0.0877226498794891,0.164270229956681,"5567",1,10
"hsa0503241","Human Diseases","Substance dependence","hsa05032","Morphine addiction","1/9","91/8773",0.0896127267610096,0.0896127267610096,0.164270229956681,"5567",1,10
"hsa0452051","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/9","93/8773",0.0914993220372938,0.0914993220372938,0.164270229956681,"5906",1,10
"hsa0491251","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/9","93/8773",0.0914993220372938,0.0914993220372938,0.164270229956681,"5567",1,10
"hsa0497061","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/9","93/8773",0.0914993220372938,0.0914993220372938,0.164270229956681,"5567",1,10
"hsa0471351","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","1/9","97/8773",0.0952620902180139,0.0952620902180139,0.164270229956681,"5567",1,10
"hsa0152271","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/9","98/8773",0.096200615020692,0.096200615020692,0.164270229956681,"5567",1,10
"hsa0475051","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/9","98/8773",0.096200615020692,0.096200615020692,0.164270229956681,"5567",1,10
"hsa0492551","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","1/9","98/8773",0.096200615020692,0.096200615020692,0.164270229956681,"5567",1,10
"hsa0491661","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","1/9","101/8773",0.0990109992318429,0.0990109992318429,0.164270229956681,"5567",1,10
"hsa0497261","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/9","102/8773",0.0999460662298727,0.0999460662298727,0.164270229956681,"5906",1,10
"hsa051468","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/9","102/8773",0.0999460662298727,0.0999460662298727,0.164270229956681,"5567",1,10
"hsa0541431","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","1/9","105/8773",0.102746093765134,0.102746093765134,0.164270229956681,"5567",1,10
"hsa0492251","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","1/9","107/8773",0.10460847453227,0.10460847453227,0.164270229956681,"5567",1,10
"hsa0491451","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/9","109/8773",0.106467418380684,0.106467418380684,0.164270229956681,"5567",1,10
"hsa0472581","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/9","113/8773",0.110175017518016,0.110175017518016,0.164270229956681,"5567",1,10
"hsa0492851","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","1/9","114/8773",0.11109977789242,0.11109977789242,0.164270229956681,"5567",1,10
