"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa04210122","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","1/7","135/8773",0.102903345115751,0.102903345115751,0.18382085808586,"4000",1,20
"hsa0491562","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","1/7","138/8773",0.10508277844228,0.10508277844228,0.18382085808586,"148327",1,20
"hsa0541882","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/7","139/8773",0.105808246948465,0.105808246948465,0.18382085808586,"4688",1,20
"hsa0438092","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","1/7","141/8773",0.107257671809794,0.107257671809794,0.18382085808586,"4688",1,20
"hsa0412043","Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","1/7","142/8773",0.10798162874878,0.10798162874878,0.18382085808586,"10401",1,20
"hsa0414552","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","1/7","152/8773",0.11519356623886,0.11519356623886,0.18382085808586,"4688",1,20
"hsa0426172","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","1/7","154/8773",0.116629940087696,0.116629940087696,0.18382085808586,"148327",1,20
"hsa0493472","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","1/7","155/8773",0.117347377194018,0.117347377194018,0.18382085808586,"148327",1,20
"hsa0516172","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","1/7","162/8773",0.122355467381411,0.122355467381411,0.18382085808586,"148327",1,20
"hsa0402262","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","1/7","166/8773",0.12520628258301,0.12520628258301,0.18382085808586,"148327",1,20
"hsa0463010","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","1/7","166/8773",0.12520628258301,0.12520628258301,0.18382085808586,"10401",1,20
"hsa05034102","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/7","188/8773",0.1407443147651,0.1407443147651,0.190924876727774,"148327",1,20
"hsa04613131","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/7","191/8773",0.142844694413198,0.142844694413198,0.190924876727774,"4688",1,20
"hsa0541592","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","1/7","203/8773",0.151202267024183,0.151202267024183,0.190924876727774,"4688",1,20
"hsa0520382","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/7","204/8773",0.151895567389508,0.151895567389508,0.190924876727774,"148327",1,20
"hsa05207114","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/7","212/8773",0.15742451797113,0.15742451797113,0.190924876727774,"148327",1,20
"hsa0541792","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","1/7","215/8773",0.159489894111952,0.159489894111952,0.190924876727774,"4688",1,20
"hsa05166102","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","1/7","222/8773",0.164292236388702,0.164292236388702,0.190924876727774,"148327",1,20
"hsa0520892","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/7","223/8773",0.164976361560644,0.164976361560644,0.190924876727774,"4688",1,20
"hsa0402482","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/7","225/8773",0.166343171921795,0.166343171921795,0.190924876727774,"148327",1,20
"hsa05163132","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","1/7","225/8773",0.166343171921795,0.166343171921795,0.190924876727774,"148327",1,20
"hsa04820122",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/7","229/8773",0.16907104057057,0.16907104057057,0.190924876727774,"4000",1,20
"hsa0471482","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","1/7","232/8773",0.171111917822062,0.171111917822062,0.190924876727774,"148327",1,20
"hsa0513192","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/7","247/8773",0.18125198348332,0.18125198348332,0.198273583583405,"54874",1,20
"hsa0501692","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","1/7","306/8773",0.220111666928751,0.220111666928751,0.236152193263639,"148327",1,20
"hsa05165162","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/7","331/8773",0.236094304021038,0.236094304021038,0.248520320022145,"148327",1,20
"hsa04151211","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","1/7","359/8773",0.253660769598779,0.253660769598779,0.26170119985509,"148327",1,20
"hsa0408052","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","1/7","366/8773",0.257997880989216,0.257997880989216,0.26170119985509,"10911",1,20
"hsa05010171","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","1/7","384/8773",0.269051388420506,0.269051388420506,0.268039917035466,"5664",1,20
"hsa05022191","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","1/7","476/8773",0.323370303899627,0.323370303899627,0.31650279052041,"5664",1,20
"hsa030202","Genetic Information Processing","Transcription","hsa03020","RNA polymerase","1/4","34/8773",0.0154148436232169,0.0154148436232169,0.016834288837738,"84265",1,20
"hsa0496132","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/4","53/8773",0.023951009693906,0.023951009693906,0.016834288837738,"26052",1,20
"hsa0031052","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/4","63/8773",0.0284213705027166,0.0284213705027166,0.016834288837738,"63976",1,20
"hsa0510042","Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","1/4","77/8773",0.0346540560699752,0.0346540560699752,0.016834288837738,"26052",1,20
"hsa0514081","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","1/4","77/8773",0.0346540560699752,0.0346540560699752,0.016834288837738,"65108",1,20
"hsa047215","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","1/4","78/8773",0.035098097442528,0.035098097442528,0.016834288837738,"26052",1,20
"hsa0462352","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/4","83/8773",0.0373160069236527,0.0373160069236527,0.016834288837738,"84265",1,20
"hsa04666102","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","1/4","97/8773",0.0435058145844225,0.0435058145844225,0.017173347862272,"65108",1,20
"hsa04072102","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","1/4","148/8773",0.0658022876305664,0.0658022876305664,0.0230885219756373,"26052",1,20
"hsa0471492","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","1/4","232/8773",0.101673316754294,0.101673316754294,0.0313560461031002,"63976",1,20
"hsa0414482","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/4","250/8773",0.109223560592466,0.109223560592466,0.0313560461031002,"26052",1,20
"hsa0010013","Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","1/2","20/8773",0.00455450590978657,0.00455450590978657,0.00479421674714375,"51478",1,20
"hsa0491333","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","1/2","51/8773",0.0115934460646966,0.0115934460646966,0.00494215127551066,"51478",1,20
"hsa001403","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","1/2","62/8773",0.0140851311352054,0.0140851311352054,0.00494215127551066,"51478",1,20
"hsa0427043","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","1/2","134/8773",0.0303166885049054,0.0303166885049054,0.00677989104754666,"4660",1,20
"hsa0492153","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","1/2","154/8773",0.0348015449091957,0.0348015449091957,0.00677989104754666,"4660",1,20
"hsa0451092","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","1/2","202/8773",0.0455227868492794,0.0455227868492794,0.00677989104754666,"4660",1,20
"hsa0520562","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","1/2","203/8773",0.0457455093351388,0.0457455093351388,0.00677989104754666,"4660",1,20
"hsa0481062","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","1/2","229/8773",0.0515271719613546,0.0515271719613546,0.00677989104754666,"4660",1,20
"hsa042163","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","1/4","41/8773",0.0185662339672307,0.0185662339672307,0.0406436859422998,"2730",1,20
"hsa0052033","Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","1/4","49/8773",0.0221585528800264,0.0221585528800264,0.0406436859422998,"51706",1,20
"hsa0027023","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","1/4","52/8773",0.0235031267110881,0.0235031267110881,0.0406436859422998,"2730",1,20
"hsa0048053","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/4","57/8773",0.0257410010967899,0.0257410010967899,0.0406436859422998,"2730",1,20
"hsa05322102","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/4","137/8773",0.0610265682943523,0.0610265682943523,0.0602178116921546,"440689",1,20
"hsa0124012","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","1/4","153/8773",0.067967036409889,0.067967036409889,0.0602178116921546,"2730",1,20
"hsa05034112","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/4","188/8773",0.0830151206058928,0.0830151206058928,0.0602178116921546,"440689",1,20
"hsa04613141","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/4","191/8773",0.08429642208001,0.08429642208001,0.0602178116921546,"440689",1,20
"hsa0520392","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/4","204/8773",0.0898332186429249,0.0898332186429249,0.0602178116921546,"440689",1,20
"hsa03040102","Genetic Information Processing","Transcription","hsa03040","Spliceosome","1/4","217/8773",0.0953448685125782,0.0953448685125782,0.0602178116921546,"55119",1,20
"hsa005627","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","1/2","73/8773",0.0165736715825185,0.0165736715825185,NA,"3633",1,20
"hsa040708","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","1/2","97/8773",0.0219922991556452,0.0219922991556452,NA,"3633",1,20
"hsa0501772","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/2","143/8773",0.0323361603235978,0.0323361603235978,NA,"1600",1,20
"hsa001204","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","1/3","17/8773",0.00580269346552642,0.00580269346552642,0.0096900353384262,"6342",1,20
"hsa0104023","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","1/3","27/8773",0.00920553357150489,0.00920553357150489,0.0096900353384262,"6342",1,20
"hsa012125","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","1/3","57/8773",0.0193674485962184,0.0193674485962184,0.00986597762417473,"6342",1,20
"hsa0332022","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","1/3","75/8773",0.0254311160412785,0.0254311160412785,0.00986597762417473,"6342",1,20
"hsa0461213","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/3","78/8773",0.0264392906777464,0.0264392906777464,0.00986597762417473,"4802",1,20
"hsa0414633","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","1/3","83/8773",0.028118036228898,0.028118036228898,0.00986597762417473,"6342",1,20
"hsa0515292","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/3","180/8773",0.0603049572093584,0.0603049572093584,0.0181368292358972,"4802",1,20
"hsa0414492","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/3","250/8773",0.0830857542718223,0.0830857542718223,0.0218646721767953,"11311",1,20
"hsa0531013","Human Diseases","Immune disease","hsa05310","Asthma","1/2","31/8773",0.00705505310021115,0.00705505310021115,0.0176090418473734,"2207",1,20
"hsa0492342","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/2","58/8773",0.013179427677539,0.013179427677539,0.0176090418473734,"5733",1,20
"hsa0466452","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/2","68/8773",0.0154429066630616,0.0154429066630616,0.0176090418473734,"2207",1,20
"hsa0462582","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/2","104/8773",0.0235699124323797,0.0235699124323797,0.0176090418473734,"2207",1,20
"hsa0407182","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","1/2","121/8773",0.0273959572828147,0.0273959572828147,0.0176090418473734,"2207",1,20
"hsa0461162","Organismal Systems","Immune system","hsa04611","Platelet activation","1/2","124/8773",0.0280703620095419,0.0280703620095419,0.0176090418473734,"2207",1,20
"hsa0465082","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/2","132/8773",0.0298676311148043,0.0298676311148043,0.0176090418473734,"2207",1,20
"hsa04072112","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","1/2","148/8773",0.0334571795100094,0.0334571795100094,0.0176090418473734,"2207",1,20
"hsa05152102","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/2","180/8773",0.0406163170391433,0.0406163170391433,0.0190017857493068,"2207",1,20
"hsa0402492","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/2","225/8773",0.050638828902819,0.050638828902819,0.0193832837905527,"5733",1,20
"hsa05163142","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","1/2","225/8773",0.050638828902819,0.050638828902819,0.0193832837905527,"5733",1,20
"hsa040209","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","1/2","253/8773",0.0568484981357584,0.0568484981357584,0.0199468414511433,"5733",1,20
"hsa0408062","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","1/2","366/8773",0.0817019106158788,0.0817019106158788,0.0264621572844952,"5733",1,20
"hsa0051332","Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","1/2","42/8773",0.00955245566744012,0.00955245566744012,NA,"1650",1,20
"hsa0051032","Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","1/2","53/8773",0.0120467136114728,0.0120467136114728,NA,"1650",1,20
